电影详情链接,图片链接,影片中文名,影片外国名,评分,评价数,概况,相关信息,视频链接,剧情简介,获奖情况,同类电影推荐
https://movie.douban.com/subject/1299398/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,大话西游之月光宝盒,  西遊記第壹佰零壹回之月光寶盒,9.0,1004873,旷古烁今,导演: 刘镇伟 Jeffrey Lau   主演: 周星驰 Stephen Chow   吴孟达 Man Tat Ng... 1995   中国香港 中国大陆   喜剧 爱情 奇幻 古装,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fy73nvftv7d1rqci.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrjzdves.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video'",　　孙悟空（周星驰）护送唐三藏（罗家英）去西天取经路上，与牛魔王合谋欲杀害唐三藏，并偷走了月光宝盒，此举使观音萌生将其铲除心思，经唐三藏请求，孙悟空被判五百年后重新投胎做人赎其罪孽。,"第15届香港电影金像奖/最佳编剧(提名)/刘镇伟
",唐伯虎点秋香；大话西游之大圣娶亲；九品芝麻官；射雕英雄传之东成西就；喜剧之王；功夫；国产凌凌漆；食神；鹿鼎记；逃学威龙
https://movie.douban.com/subject/1291583/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg,天空之城,  天空の城ラピュタ,9.1,685660,对天空的追逐，永不停止 ,导演: 宫崎骏 Hayao Miyazaki   主演: 田中真弓 Mayumi Tanaka   横泽启子 Ke... 1986   日本   动画 奇幻 冒险,,　　古老帝国拉比达是一座漂浮在空中的巨大的机器岛，传说那里已经无人居住，蕴藏着巨大的财富。因此，无论军方还是海盗，都在找寻着这座传说中的飞行岛。,,幽灵公主；风之谷；哈尔的移动城堡；魔女宅急便；红猪；大闹天宫；猫的报恩；龙猫；千与千寻；侧耳倾听
https://movie.douban.com/subject/1298624/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg,闻香识女人,  Scent of a Woman,9.1,700835,史上最美的探戈,导演: 马丁·布莱斯 Martin Brest   主演: 阿尔·帕西诺 Al Pacino   克里斯... 1992   美国   剧情,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrhwtpa4.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMzUzMzM5ODU2.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fxv0kqtauy4972gp.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '乐视视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fm.le.com%2Fvplay_2059328.html%3Fch%3Ddouban%26site%3Ddouban%26sitefrom%3Ddouban&subtype=6&type=online-video'",　　查理（克里斯•奥唐纳ChrisO'Donnell饰）是一个普通的中学生，他因为见证着一件恶作剧但又不想出卖朋友，于是面临着一道艰难的选择题——要么坦白，要么被学校勒退。而史法兰（阿尔•帕西诺AlPacino饰）是一个退伍军官，因为意外失明，人生从顶点的辉煌滑落谷底。,"第65届奥斯卡金像奖/最佳影片(提名)/马丁·布莱斯特
第50届金球奖/电影类 最佳剧情片
第47届英国电影学院奖/电影奖 最佳改编剧本(提名)/博·古德曼
",活着；飞越疯人院；窃听风暴；楚门的世界；死亡诗社；天堂电影院；心灵捕手；西西里的美丽传说；肖申克的救赎；阿甘正传
https://movie.douban.com/subject/1293839/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,罗马假日,  Roman Holiday,9.0,795817,爱情哪怕只有一天,导演: 威廉·惠勒 William Wyler   主演: 奥黛丽·赫本 Audrey Hepburn   格... 1953   美国   喜剧 剧情 爱情,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F4nxabytt44ngpry.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrk3rbyg.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '乐视视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fm.le.com%2Fvplay_1109478.html%3Fch%3Ddouban%26site%3Ddouban%26sitefrom%3Ddouban&subtype=6&type=online-video', '1905电影网': 'https://www.douban.com/link2/?url=http%3A%2F%2Fvip.1905.com%2Fplay%2F1478563.shtml%3F__hz%3D6e0721b2c6977135%26api_source%3Ddouban_vodadd&subtype=13&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss27504%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=9b406b3a0f'",　　欧洲某国的安妮公主（奥黛丽·赫本AudreyHepburn饰）到访罗马，国务烦身，但她又厌倦繁文缛节。一天晚上，身心俱疲的她偷偷来到民间欣赏夜景，巧遇报社记者乔（格里高利·派克GregoryPeck饰）。二人把手同游，相当快乐。公主更是到乔的家中作客并在那过夜。,"第26届奥斯卡金像奖/最佳影片(提名)/威廉·惠勒
第14届威尼斯电影节/主竞赛单元 金狮奖 (提名)/威廉·惠勒
第11届金球奖/电影类 剧情片最佳女主角/奥黛丽·赫本
",泰坦尼克号；魂断蓝桥；爱在黎明破晓前；乱世佳人；恋恋笔记本；蒂凡尼的早餐；重庆森林；天使爱美丽；甜蜜蜜；傲慢与偏见
https://movie.douban.com/subject/1291572/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2640236255.jpg,指环王2：双塔奇兵,  The Lord of the Rings: The Two Towers,9.1,598025,承前启后的史诗篇章,导演: 彼得·杰克逊 Peter Jackson   主演: 伊利亚·伍德 Elijah Wood   西恩... 2002   美国 新西兰   剧情 动作 奇幻 冒险,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fe2rt42iw6cv1ndq.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss33034%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=ae88beb2c4'",　　第二部在延续第一部风格的同时，故事呈现出多线发展的格局，情节有了更高的观赏性。,"第75届奥斯卡金像奖/最佳影片(提名)/弗兰·威尔士
第60届金球奖/电影类 最佳剧情片(提名)
第56届英国电影学院奖/电影奖 最佳影片(提名)/弗兰·威尔士
",指环王1：护戒使者；霍比特人2：史矛革之战；加勒比海盗；哈利·波特与魔法石；少年派的奇幻漂流；勇敢的心；大鱼；角斗士；奇异博士；阿凡达
https://movie.douban.com/subject/21937445/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,辩护人,  변호인,9.2,497544,电影的现实意义大过电影本身,导演: 杨宇硕 Woo-seok Yang   主演: 宋康昊 Kang-ho Song   金英爱 Yeong-ae... 2013   韩国   剧情,,　　1978年，只有高中学历的宋佑硕（宋康昊饰）通过多年的艰苦努力，终于通过司法考试，并在成为法官后很快转行成为一名律师。他敏锐地从最新政策中嗅到商机，以不动产代书业务起家。虽然被同行讥讽为随时随地派发名片的夜店小弟，但佑硕不以为忤，一步一步朝着心中的目标迈进。他依靠赚来的钱让妻儿过上富足的生活，也还了七年前在饭店大婶那里欠下的良心债。进入20世纪80年代，韩国民主化斗争愈演愈烈。佑硕全然不管窗外事，关起门来继续赚钱。然而社会的巨变已经不容他置身事外，饭店大婶的儿子朴镇宇因从属的釜山读书联合会被控为左翼社团而遭到逮捕，更受到残酷的虐待和不公的指控。,"第35届韩国电影青龙奖/最佳影片
第8届亚洲电影大奖/最佳男主角(提名)/宋康昊
第50届百想艺术大赏/电影类 最佳影片/杨宇硕
",活着；熔炉；窃听风暴；狩猎；楚门的世界；素媛；我不是药神；十二怒汉；触不可及；忠犬八公的故事
https://movie.douban.com/subject/1291828/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559577569.jpg,天堂电影院,  Nuovo Cinema Paradiso,9.2,521619,那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore   主演: 菲利普·努瓦雷 Philipp... 1988   意大利 法国   剧情 爱情,,　　意大利南部小镇，古灵精怪的小男孩多多（萨瓦特利·卡西欧饰）喜欢看电影，更喜欢看放映师艾佛特（菲利浦·诺瓦雷饰）放电影，他和艾佛特成为了忘年之交，在胶片中找到了童年生活的乐趣。,"第62届奥斯卡金像奖/最佳外语片/朱塞佩·托纳多雷
第42届戛纳电影节/主竞赛单元 金棕榈奖(提名)/朱塞佩·托纳多雷
第14届日本电影学院奖/最佳外语片(提名)
",阳光灿烂的日子；死亡诗社；心灵捕手；菊次郎的夏天；放牛班的春天；怦然心动；小鞋子；西西里的美丽传说；猜火车；这个杀手不太冷
https://movie.douban.com/subject/1305487/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg,猫鼠游戏,  Catch Me If You Can,9.1,726537,骗子大师和执著警探的你追我跑故事 ,导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 莱昂纳多·迪卡普里奥 L... 2002   美国 加拿大   传记 犯罪 剧情,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrmxplc8.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fwtwpu1rqpe427mw.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss25844%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=2cd7d0b6b3'",　　弗兰克（莱昂纳多·迪卡普里奥LeonardoDiCaprio饰）是FBI有史以来年龄最小的通缉犯。他的犯罪手段神通广大，伪装身份的能力超乎常人，全美各地几乎都留下他的犯罪足迹。乔装医生、律师、飞行员，统统都是他曾经的身份。当然，弗兰克凭着这个“本领”，骗取了高达几百万的金额。,"第75届奥斯卡金像奖/最佳男配角(提名)/克里斯托弗·沃肯
第60届金球奖/电影类 剧情片最佳男主角(提名)/莱昂纳多·迪卡普里奥
第56届英国电影学院奖/电影奖 最佳男配角/克里斯托弗·沃肯
",七宗罪；华尔街之狼；杀人回忆；血钻；熔炉；恐怖直播；沉默的羔羊；小丑；蝙蝠侠：黑暗骑士；教父
https://movie.douban.com/subject/1291571/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2640234840.jpg,指环王1：护戒使者,  The Lord of the Rings: The Fellowship of the Ring,9.1,683880,传说的开始,导演: 彼得·杰克逊 Peter Jackson   主演: 伊利亚·伍德 Elijah Wood   西恩... 2001   新西兰 美国   剧情 动作 奇幻 冒险,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F5jnb4fae4hzic9g.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss33033%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=f1b462da5d'",　　比尔博·巴金斯是100多岁的霍比特人，住在故乡夏尔，生性喜欢冒险，在年轻时的一次探险经历中，他从怪物咕噜手中得到了至尊魔戒，这枚戒指是黑暗魔君索伦打造的至尊魔戒，拥有奴役世界的邪恶力量，能够统领其他几枚力量之戒，在3000年前的人类联盟和半兽人大军的战役中，联盟取得了胜利，并得到了至尊魔戒，数千年的辗转后，魔戒落到咕噜手中，被比尔博碰巧得到。,"第74届奥斯卡金像奖/最佳影片(提名)/弗兰·威尔士
第59届金球奖/电影类 最佳剧情片(提名)
第26届日本电影学院奖/最佳外语片(提名)
",指环王2：双塔奇兵；霍比特人1：意外之旅；加勒比海盗；哈利·波特与魔法石；少年派的奇幻漂流；勇敢的心；大鱼；角斗士；奇异博士；倩女幽魂
https://movie.douban.com/subject/1418019/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,大闹天宫, ,9.4,337229,经典之作，历久弥新,导演: 万籁鸣 Laiming Wan   唐澄 Cheng  Tang   主演: 邱岳峰 Yuefeng Qiu  ... 1961(中国大陆)   1964(中国大陆)   1978(中国大陆)   2004(中国大陆)   中国大陆   动画 奇幻,"'咪咕视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.miguvideo.com%2Fmgs%2Fmsite%2Fprd%2Fdetail.html%3Fcid%3D683719990%26pwId%3Dd01197d3076b4164af82983c408bb996&subtype=15&type=online-video&link2key=9b798ee6d4', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F63hlfa8yfrs1yza.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrkq3mxk.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '优酷视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XODY1NjQzMTc2.html%3Fspm%3Da2h0c.8166622.PhoneSokuProgram_1.dselectbutton_1&subtype=3&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss33220%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=9b798ee6d4', '1905电影网': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.1905.com%2Fvod%2Fplay%2F728574.shtml%3F__hz%3D6e0721b2c6977135%26api_source%3Ddouban_vodadd&subtype=13&type=online-video&link2key=9b798ee6d4', '西瓜视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.ixigua.com%2Fcinema%2Falbum%2F7NoEThnyPy5_7NoMS3drr2d%3Futm_source%3Ddouban&subtype=17&type=online-video&link2key=9b798ee6d4'",　　话说在东土傲来国有一座花果山，山上有一尊石猴吸收日精月华化身为一只神猴（邱岳峰音），统领着山中的猴子猴孙。为求得一件称心的宝贝，神猴孙大圣潜入龙宫，强硬求来大禹治水时的定海神针如意金箍棒。东海龙王（毕克音）心有不甘，于是上天将此事诉诸玉帝（富润生音）。玉皇大帝命令太白金星（尚华音）下界招安，许以爵位。不知有诈的孙大圣欣然前往，却发现只是负责养马的弼马温。得知受骗的猴王反下天庭，与天兵天将在花果山展开大战……,,哪吒闹海；天书奇谭；天空之城；幽灵公主；三个和尚；小蝌蚪找妈妈；九色鹿；风之谷；哈尔的移动城堡；玩具总动员
https://movie.douban.com/subject/1296736/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792376093.jpg,钢琴家,  The Pianist,9.2,453494,音乐能化解仇恨,导演: 罗曼·波兰斯基 Roman Polanski   主演: 艾德里安·布洛迪 Adrien Brod... 2002   英国 法国 波兰 德国 美国   剧情 传记 战争 音乐,"'咪咕视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.miguvideo.com%2Fmgs%2Fmsite%2Fprd%2Fdetail.html%3Fcid%3D635995587%26pwId%3Dd01197d3076b4164af82983c408bb996&subtype=15&type=online-video&link2key=29a44a5fdc', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrho71bg.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fg6n8noz3gmbiz4o.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss26973%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=29a44a5fdc'",　　史标曼（艾德里安•布洛迪AdrienBrody饰）是波兰一家电台的钢琴师。二战即将爆发之时，他们全家被迫被赶进华沙的犹太区。在战争的颠沛流离中，家人和亲戚最终被纳粹杀害，而标曼本人也受尽种种羞辱和折磨，他侥幸得到一位朋友的帮助，暂时有了藏身之处。战争愈加猛烈，朋友不得不抛下他回老家寻得安全的住所养育儿女。此时史标曼恶病缠身，却还要在搜捕中逃亡。在废墟的阁楼上他遇见了一名德国军官，在军官的要求下他弹奏了钢琴曲。美妙的琴声令德国军官萌发了恻隐之心，他暗暗帮助标曼直到苏军对波兰的解放到来……影片根据波兰钢琴家瓦拉迪斯罗•斯皮曼(WladyslawSzpilman)的自传体小说《死亡城市》改编。,"第75届奥斯卡金像奖/最佳影片(提名)/阿兰·萨德
第55届戛纳电影节/主竞赛单元 金棕榈奖/罗曼·波兰斯基
第60届金球奖/电影类 最佳剧情片(提名)
",拯救大兵瑞恩；穿条纹睡衣的男孩；辛德勒的名单；卢旺达饭店；1917；兵临城下；黑鹰坠落；血战钢锯岭；敦刻尔克；鬼子来了
https://movie.douban.com/subject/1301753/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277799019.jpg,狮子王,  The Lion King,9.1,674636,动物版《哈姆雷特》,导演: Roger Allers   罗伯·明可夫 Rob Minkoff   主演: 乔纳森·泰勒·托马... 1994   美国   动画 冒险 歌舞,"'优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMTQxOTgyMjEyOA%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '西瓜视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.ixigua.com%2Fcinema%2Falbum%2F84Yn9rU9Tr5%3Futm_source%3Ddouban&subtype=17&type=online-video&link2key=071ceb723b'",　　辛巴是狮子王国的小王子，他的父亲穆法沙是一个威严的国王。然而叔叔刀疤却对穆法沙的王位觊觎已久。,"第67届奥斯卡金像奖/最佳原创配乐/汉斯·季默
第52届金球奖/电影类 最佳音乐/喜剧片
第48届英国电影学院奖/电影奖 最佳原创音乐(提名)/汉斯·季默
",大闹天宫；天空之城；哪吒闹海；幽灵公主；哈尔的移动城堡；玩具总动员；风之谷；怪兽电力公司；冰川时代；天书奇谭
